review_id,date,score,lessor,agency_name,property_type,weekly_price,n_bedrooms,suburb,review_text
336,2023-02-17 05:36:00,3,Agency,LJ Hooker,Flat/Unit,295,2,Camperdown,"Trying to communicate with the management here is like pulling teeth. Whether it's about pest control or simple inquiries, it feels like they're always MIA. And don't even get me started on the pests themselves. It's enough to make you want to pack your bags and find somewhere else to live."
337,2023-01-22 09:45:00,3,Agency,Belle Property,Flat/Unit,255,2,Newtown,Lease violations seem to be the name of the game here. It's like they think rules don't apply to them. It's frustrating to see them disregard the terms of the lease without consequences. Definitely not a place I'd recommend.
338,2023-07-29 13:46:00,3,Agency,Belle Property,Flat/Unit,290,2,Camperdown,"Dealing with pests is bad enough, but add in lease violations, and you've got a recipe for disaster. It's like they think rules don't apply to them. Definitely not a place I'd recommend to anyone."
339,2023-03-09 18:01:00,2,Agency,First National Real Estate,Flat/Unit,255,2,Newtown,"Where do I even begin? Maintenance issues, pests, property neglect - it's like this place has it all. And to make matters worse, lease violations are the norm. It's exhausting to deal with and makes living here a constant battle."
340,2023-01-04 08:47:00,1,Agency,First National Real Estate,Flat/Unit,180,1,Camperdown,Maintenance seems to be a foreign concept here. It's like they expect us to just live with broken appliances and leaky faucets. It's frustrating and makes living here a constant headache.
341,2023-12-04 16:51:00,2,Agency,Century 21 Australia,Flat/Unit,250,2,Newtown,"If you enjoy sharing your space with uninvited guests (yes, I'm talking about pests), dealing with a rundown property, and witnessing lease violations left and right, then this place is for you. Otherwise, steer clear. It's not worth the frustration."
342,2023-07-15 12:27:00,5,Agency,Professionals Real Estate Group,Flat/Unit,325,2,Camperdown,"If you enjoy sharing your space with uninvited guests (yes, I'm talking about pests), dealing with a rundown property, and witnessing lease violations left and right, then this place is for you. Otherwise, steer clear. It's not worth the frustration."
343,2023-02-03 15:37:00,4,Agency,Professionals Real Estate Group,Flat/Unit,300,1,Redfern,"If you enjoy sharing your space with uninvited guests (yes, I'm talking about pests), dealing with a rundown property, and witnessing lease violations left and right, then this place is for you. Otherwise, steer clear. It's not worth the frustration."
344,2023-11-03 19:45:00,3,Agency,Century 21 Australia,Flat/Unit,250,2,Newtown,"Where do I even begin? Maintenance issues, pests, property neglect - it's like this place has it all. And to make matters worse, lease violations are the norm. It's exhausting to deal with and makes living here a constant battle."
345,2023-12-24 21:15:00,5,Agency,Ray White Group,Flat/Unit,405,2,Redfern,"Ah, finally, a rental without any major issues. It's a breath of fresh air to not have to worry about maintenance problems or pests. It's like a weight lifted off my shoulders. Definitely a rare find in the rental market."
346,2023-06-13 06:58:00,1,Agency,Professionals Real Estate Group,Flat/Unit,180,1,Camperdown,Maintenance seems to be a foreign concept here. It's like they expect us to just live with broken appliances and leaky faucets. It's frustrating and makes living here a constant headache.
347,2023-01-16 11:11:00,3,Agency,First National Real Estate,Flat/Unit,295,2,Camperdown,"Dealing with pests is bad enough, but add in lease violations, and you've got a recipe for disaster. It's like they think rules don't apply to them. Definitely not a place I'd recommend to anyone."
348,2023-02-12 18:52:00,5,Agency,Professionals Real Estate Group,Flat/Unit,385,2,Redfern,Lease violations seem to be the name of the game here. It's like they think rules don't apply to them. It's frustrating to see them disregard the terms of the lease without consequences. Definitely not a place I'd recommend.
349,2023-05-19 22:07:00,4,Agency,Belle Property,Flat/Unit,305,2,Camperdown,Maintenance seems to be a foreign concept here. It's like they expect us to just live with broken appliances and leaky faucets. It's frustrating and makes living here a constant headache.
350,2023-11-19 07:55:00,4,Private,,Flat/Unit,295,2,Camperdown,"If you enjoy sharing your space with uninvited guests (yes, I'm talking about pests), dealing with a rundown property, and witnessing lease violations left and right, then this place is for you. Otherwise, steer clear. It's not worth the frustration."
351,2023-02-23 21:15:00,3,Agency,Harcourts,Flat/Unit,290,2,Camperdown,"I wish I could say something positive about this place, but unfortunately, it's been nothing but a nightmare. From the moment I moved in, I've had to deal with pest infestations, a property in shambles, and lease violations left, right, and center. It's like the management doesn't care about the well-being of their tenants. Steer clear if you value your sanity."
352,2023-10-27 22:22:00,4,Agency,First National Real Estate,Flat/Unit,305,1,Redfern,"Finally, a rental without any headaches! This place has been a breath of fresh air. No problems to report, just a smooth and enjoyable renting experience. It's rare to find a gem like this in the rental market."
353,2023-01-06 10:49:00,1,Agency,LJ Hooker,Flat/Unit,155,1,Newtown,"Dealing with pests has been a constant battle here. No matter what I do, they always seem to find a way in. It's frustrating and makes living here far from enjoyable. Definitely not what I signed up for."
354,2023-06-16 11:44:00,1,Agency,Century 21 Australia,Flat/Unit,150,1,Newtown,"Maintenance seems to be a foreign concept here. From leaky faucets to malfunctioning appliances, it feels like something is always in need of repair. It's a hassle and makes me question the quality of living in this place."
355,2023-08-23 13:27:00,2,Agency,Raine & Horne,Flat/Unit,245,2,Newtown,"Pests and lease violations seem to be the norm here. It's like the management has turned a blind eye to the problems plaguing this place. Living here feels like a never-ending battle, and I wouldn't recommend it to anyone."
356,2023-01-22 23:28:00,3,Agency,Belle Property,Flat/Unit,290,2,Camperdown,"Trying to communicate with the management here is like talking to a brick wall. Whether it's about maintenance issues or lease concerns, it feels like they're never on the same page. And to make matters worse, lease violations are rampant. It's frustrating and makes living here far from pleasant."
357,2023-08-12 18:34:00,4,Agency,RE/MAX Australia,Flat/Unit,300,2,Camperdown,"Where do I even begin? This place is a disaster. From pests running rampant to a property in disarray, it's like they've given up on making this place livable. And don't even get me started on the lease violations. It's a nightmare."
358,2023-12-10 18:18:00,3,Agency,Ray White Group,Flat/Unit,280,1,Redfern,"The property condition here leaves much to be desired. From the peeling paint to the creaky floors, it feels like this place has been neglected for far too long. It's disappointing and makes me question the value of my rent."
359,2023-02-28 08:01:00,5,Agency,Professionals Real Estate Group,Flat/Unit,405,2,Redfern,Lease violations seem to be the norm here. It's frustrating to see management disregard the terms of the lease without consequences. It's like they think rules don't apply to them. Not exactly the kind of environment I want to live in.
